168;2020-3-22 21:25:24.555031;2020-03-22 21:25:25.441253;886222.0;1424;0.0
169;2020-3-22 21:25:34.748627;2020-03-22 21:25:35.637172;888545.0;1370;0.8333333
170;2020-3-22 21:25:44.943645;2020-03-22 21:25:45.829945;886300.0;1421;0.0
171;2020-3-22 21:25:55.137320;2020-03-22 21:25:56.026440;889120.0;1412;0.0
172;2020-3-22 21:26:5.332083;2020-03-22 21:26:06.219733;887650.0;1399;0.8333333
173;2020-3-22 21:26:15.525530;2020-03-22 21:26:16.413301;887771.0;1426;0.0
174;2020-3-22 21:26:25.719069;2020-03-22 21:26:26.606693;887624.0;1413;0.8333333
175;2020-3-22 21:26:35.912945;2020-03-22 21:26:36.801845;888900.0;1455;0.0
176;2020-3-22 21:26:46.106559;2020-03-22 21:26:46.993588;887029.0;1427;0.0
177;2020-3-22 21:26:56.300130;2020-03-22 21:26:57.187741;887611.0;1424;0.0
178;2020-3-22 21:27:6.493646;2020-03-22 21:27:07.382889;889243.0;1360;0.0
179;2020-3-22 21:27:16.687369;2020-03-22 21:27:17.576166;888797.0;1447;0.8333333
180;2020-3-22 21:27:26.880943;2020-03-22 21:27:27.769933;888990.0;1463;0.0
181;2020-3-22 21:27:37.76236;2020-03-22 21:27:37.978180;215820.0;1443;0.0
182;2020-3-22 21:27:47.269643;2020-03-22 21:27:48.157292;887649.0;1406;0.0
183;2020-3-22 21:27:57.463137;2020-03-22 21:27:58.351267;888130.0;1426;0.0
184;2020-3-22 21:28:7.656558;2020-03-22 21:28:08.543984;887426.0;1411;0.8333333
185;2020-3-22 21:28:17.849950;2020-03-22 21:28:18.738372;888422.0;1423;0.0
186;2020-3-22 21:28:28.43453;2020-03-22 21:28:28.979827;545297.0;1424;0.0
187;2020-3-22 21:28:38.237671;2020-03-22 21:28:39.125592;887921.0;1365;0.0
188;2020-3-22 21:28:48.431260;2020-03-22 21:28:49.319278;888018.0;1441;0.0
189;2020-3-22 21:28:58.624717;2020-03-22 21:28:59.513705;888988.0;1339;0.0
190;2020-3-22 21:29:8.818779;2020-03-22 21:29:09.711046;892267.0;1408;0.0
191;2020-3-22 21:29:19.12564;2020-03-22 21:29:19.903105;777465.0;1393;0.0
192;2020-3-22 21:29:29.207087;2020-03-22 21:29:30.097596;890509.0;1419;0.0
193;2020-3-22 21:29:39.400691;2020-03-22 21:29:40.288814;888123.0;1456;0.0
194;2020-3-22 21:29:49.594527;2020-03-22 21:29:50.482727;888200.0;1438;0.0
195;2020-3-22 21:29:59.787962;2020-03-22 21:30:00.676085;888123.0;1408;0.0
196;2020-3-22 21:30:9.981705;2020-03-22 21:30:10.870551;888846.0;1455;0.0
197;2020-3-22 21:30:20.175155;2020-03-22 21:30:21.065122;889967.0;1379;0.0
198;2020-3-22 21:30:30.368711;2020-03-22 21:30:31.258478;889767.0;1414;0.0
199;2020-3-22 21:30:40.562431;2020-03-22 21:30:41.451785;889354.0;1396;0.0
200;2020-3-22 21:30:50.756083;2020-03-22 21:30:51.647655;891572.0;1371;0.8333333
201;2020-3-22 21:31:0.951453;2020-03-22 21:31:01.840042;888589.0;1405;0.0
202;2020-3-22 21:31:11.145402;2020-03-22 21:31:12.034201;888799.0;1337;0.0
203;2020-3-22 21:31:21.339076;2020-03-22 21:31:22.229015;889939.0;1461;0.0
204;2020-3-22 21:31:31.532747;2020-03-22 21:31:32.422954;890207.0;1410;0.0
205;2020-3-22 21:31:41.726395;2020-03-22 21:31:42.615933;889538.0;1393;0.8333333
206;2020-3-22 21:31:51.920051;2020-03-22 21:31:52.809274;889223.0;1424;0.8333333
207;2020-3-22 21:32:2.113764;2020-03-22 21:32:03.003273;889509.0;1437;0.0
208;2020-3-22 21:32:12.307466;2020-03-22 21:32:13.197748;890282.0;1411;0.0
209;2020-3-22 21:32:22.500993;2020-03-22 21:32:23.394511;893518.0;1447;0.8333333
210;2020-3-22 21:32:32.695318;2020-03-22 21:32:33.588017;892699.0;1427;0.0
211;2020-3-22 21:32:42.889222;2020-03-22 21:32:43.779911;890689.0;1448;0.0
212;2020-3-22 21:32:53.84100;2020-03-22 21:32:53.973735;132735.0;1422;0.0
213;2020-3-22 21:33:3.277687;2020-03-22 21:33:04.167281;889594.0;1422;0.0
214;2020-3-22 21:33:13.471303;2020-03-22 21:33:14.362147;890844.0;1413;0.0
215;2020-3-22 21:33:23.664973;2020-03-22 21:33:24.555695;890722.0;1380;0.0
216;2020-3-22 21:33:33.858629;2020-03-22 21:33:34.749803;891174.0;1402;0.8333333
217;2020-3-22 21:33:44.52375;2020-03-22 21:33:44.971097;447347.0;1430;0.0
218;2020-3-22 21:33:54.246143;2020-03-22 21:33:55.136399;890256.0;1410;0.8333333
219;2020-3-22 21:34:4.439710;2020-03-22 21:34:05.338294;898584.0;1410;0.8333333
220;2020-3-22 21:34:14.633387;2020-03-22 21:34:15.526624;893237.0;1367;0.0
221;2020-3-22 21:34:24.828135;2020-03-22 21:34:25.719369;891234.0;1452;0.0
222;2020-3-22 21:34:35.21612;2020-03-22 21:34:35.915452;699332.0;1391;0.0
223;2020-3-22 21:34:45.216440;2020-03-22 21:34:46.109220;892780.0;1408;0.0
224;2020-3-22 21:34:55.410117;2020-03-22 21:34:56.300939;890822.0;1446;0.0
225;2020-3-22 21:35:5.604163;2020-03-22 21:35:06.494901;890738.0;1426;0.0
226;2020-3-22 21:35:15.797728;2020-03-22 21:35:16.689374;891646.0;1433;0.8333333
227;2020-3-22 21:35:25.991179;2020-03-22 21:35:26.883219;892040.0;1444;0.0
228;2020-3-22 21:35:36.184782;2020-03-22 21:35:37.075639;890857.0;1456;0.0
