time;send_diff;receive_diff;;;
345991,0231;10,195859;10,193406;;;
346001,2176;10,432206;10,194505;;;
346011,413;9,95621;10,195345;;;
346021,6062;10,194208;10,193178;;;
346031,8007;10,194366;10,194547;;;
346041,9961;10,19419;10,195389;;;
346052,1891;10,194087;10,192956;;;
346062,3832;10,194122;10,194174;;;
346072,5805;10,194241;10,19728;;;
346082,776;10,196049;10,19545;;;
346092,9679;10,194126;10,191978;;;
346103,1624;10,194177;10,194439;;;
346113,3579;10,194299;10,195547;;;
346123,5523;10,194224;10,194384;;;
346133,7458;10,194649;10,19347;;;
346143,9403;10,194267;10,19456;;;
346154,136;10,194813;10,19564;;;
346164,3326;10,194213;10,196624;;;
346174,5252;10,195793;10,192543;;;
346184,7195;10,194197;10,194323;;;
346194,9139;10,194358;10,194413;;;
346205,1094;10,194392;10,195541;;;
346215,3034;10,194354;10,19402;;;
346225,4968;10,19411;10,193368;;;
346235,6915;10,194037;10,194653;;;
346245,8854;10,194195;10,193893;;;
346256,0829;10,194225;10,197505;;;
346266,2766;10,938488;10,193754;;;
346276,4705;9,452031;10,193874;;;
346286,6649;10,194447;10,194399;;;
346296,8591;10,194122;10,194245;;;
346307,0576;10,1943;10,198478;;;
346317,2485;10,67948;10,190926;;;
346327,4428;9,709294;10,194258;;;
346337,6416;10,194564;10,198812;;;
346347,8341;10,19416;10,192493;;;
346358,0274;10,195995;10,193306;;;
346368,2219;10,441617;10,194441;;;
346378,4176;9,946988;10,195794;;;
346388,6124;10,194199;10,194716;;;
346398,8049;10,194187;10,192559;;;
346408,9993;10,194331;10,194331;;;
346419,194;10,194193;10,19472;;;
346429,3914;10,196865;10,197407;;;
346439,5865;10,194274;10,195166;;;
346449,7805;10,195807;10,193971;;;
346459,9759;10,193987;10,195374;;;
346470,1699;10,194178;10,193995;;;
346480,3935;10,194118;10,223619;;;
346490,5579;10,194142;10,164438;;;
346500,7521;10,194173;10,19416;;;
346510,9472;10,195166;10,195066;;;
346521,1427;10,19436;10,195574;;;
346531,3388;10,194495;10,196029;;;
346541,5329;10,196089;10,194132;;;
346551,7265;10,194241;10,19362;;;
346561,922;10,194137;10,195475;;;
346572,1156;10,194151;10,193642;;;
346582,31;10,194103;10,19438;;;
346592,5043;10,194256;10,194253;;;
346602,698;10,194157;10,193771;;;
346612,8925;10,194238;10,19443;;;
346623,0883;10,19429;10,195811;;;
346633,2844;10,968915;10,196137;;;
346643,4776;9,421151;10,193135;;;
346653,672;10,194161;10,194427;;;
346663,8677;10,194371;10,195699;;;
346674,0609;10,194354;10,193202;;;
346684,2548;10,707623;10,193926;;;
346694,4489;9,680975;10,194043;;;
346704,6431;10,194328;10,194225;;;
346714,8435;10,19415;10,200404;;;
346725,0405;10,195766;10,196981;;;
346735,2274;10,463271;10,186938;;;
346745,4216;9,925064;10,194218;;;
346755,6177;10,194143;10,196081;;;
346765,8115;10,19422;10,193821;;;
346776,0045;10,194175;10,192962;;;
346786,1989;11,083388;10,194389;;;
346796,4048;9,305278;10,20589;;;
346806,5909;10,194314;10,186172;;;
346816,7842;10,196144;10,193214;;;
346826,9784;10,194279;10,194229;;;
346837,1742;10,194232;10,195869;;;
346847,3813;10,194259;10,207048;;;
346857,5723;10,194321;10,191048;;;
346867,7561;10,194253;10,18373;;;
346877,9513;10,194378;10,195245;;;
346888,1462;10,194076;10,194921;;;
346898,3425;10,194099;10,196216;;;
346908,535;10,196052;10,192516;;;
346918,7341;10,194493;10,199107;;;
346928,9249;10,194145;10,190802;;;
346939,1187;10,194078;10,193852;;;
346949,3119;10,194067;10,193163;;;
346959,5062;10,194184;10,194322;;;
346969,7008;10,194805;10,194613;;;
346979,8949;10,194014;10,194091;;;
346990,0918;10,194146;10,196833;;;
347000,2852;10,964083;10,193492;;;
347010,4814;9,426434;10,196127;;;
347020,6755;10,194506;10,19416;;;
347030,8691;10,194345;10,193578;;;
347041,0646;10,194381;10,195459;;;
347051,2606;10,712374;10,196039;;;
347061,456;9,677672;10,195341;;;
347071,6455;10,194171;10,189568;;;
347081,8439;10,194106;10,198426;;;
347092,0393;10,196001;10,195317;;;
347102,2334;10,48117;10,194108;;;
347112,4278;9,907209;10,194412;;;
347122,621;10,194117;10,193184;;;
347132,8162;10,194153;10,195269;;;
347143,0103;10,194265;10,194053;;;
347153,2184;10,479496;10,208119;;;
347163,4161;9,909201;10,19773;;;
347173,5957;10,194299;10,179556;;;
347183,789;10,19602;10,193346;;;
347193,983;10,194079;10,193969;;;
347204,1781;10,194141;10,195094;;;
347214,3726;10,194162;10,194518;;;
347224,5669;10,194172;10,19423;;;
347234,7614;10,194189;10,194544;;;
347244,9572;10,194803;10,195853;;;
347255,1505;10,194289;10,193243;;;
347265,3467;10,194526;10,196176;;;
347275,5401;10,196047;10,193439;;;
347285,7356;10,194766;10,195483;;;
347295,9301;10,194905;10,194476;;;
347306,1259;10,19422;10,195789;;;
347316,3189;10,194135;10,193092;;;
347326,5126;10,194234;10,193651;;;
347336,707;10,194123;10,194396;;;
347346,9024;10,194186;10,19545;;;
347357,0973;10,194184;10,194889;;;
347367,2917;10,994179;10,194326;;;
347377,4871;9,396376;10,195417;;;
347387,685;10,195122;10,197924;;;
347397,8761;10,194318;10,191117;;;
347408,0706;10,194332;10,194458;;;
347418,2649;10,748242;10,194285;;;
347428,4598;9,640442;10,194942;;;
347438,6557;10,194325;10,195921;;;
347448,8498;10,194251;10,194105;;;
347459,0444;10,195659;10,194576;;;
347469,2387;10,501173;10,194336;;;
347479,432;9,887173;10,193298;;;
347489,6271;10,194887;10,195033;;;
347499,8225;10,194139;10,195465;;;
347510,0156;10,194318;10,193113;;;
347520,2102;10,773183;10,194582;;;
347530,429;9,615151;10,218755;;;
347540,6018;10,194313;10,172845;;;
347550,7945;10,195832;10,192666;;;
347561,0119;10,194118;10,217361;;;
347571,1838;10,194329;10,171928;;;
347581,3786;10,194208;10,194801;;;
347591,5717;10,194118;10,193072;;;
347601,7665;10,19416;10,194838;;;
347611,9616;10,194111;10,195135;;;
347622,1556;10,194255;10,193948;;;
347632,3506;10,194362;10,195059;;;
347642,5493;10,196131;10,19869;;;
347652,7402;10,194122;10,190834;;;
347662,9351;10,194261;10,194908;;;
347673,1278;10,194335;10,192706;;;
347683,3239;10,194131;10,19615;;;
347693,5175;10,194315;10,193545;;;
347703,711;10,19425;10,193497;;;
347713,9025;10,194151;10,191568;;;
347724,1026;10,193852;10,200042;;;
347734,2969;10,996675;10,194332;;;
347744,4911;9,393701;10,194151;;;
347754,6843;10,194674;10,19321;;;
347764,8797;10,194164;10,195453;;;
347775,0737;10,194145;10,193933;;;
347785,2672;10,744146;10,193582;;;
347795,4625;9,64504;10,195296;;;
347805,657;10,194503;10,194487;;;
347815,8539;10,194461;10,196842;;;
347826,053;10,196208;10,199134;;;
347836,2416;10,511238;10,188648;;;
347846,437;9,877212;10,195332;;;
347856,6315;10,19425;10,194518;;;
347866,826;10,194245;10,194532;;;
347877,019;10,194245;10,192984;;;
347887,2142;10,829188;10,195149;;;
347897,409;9,559248;10,194887;;;
347907,6041;10,194238;10,195045;;;
347917,7983;10,19603;10,194197;;;
347927,9926;10,194368;10,194271;;;
347938,188;10,194235;10,195488;;;
347948,3815;10,19414;10,193467;;;
347958,5752;10,194133;10,193687;;;
347968,7705;10,194183;10,195308;;;
347978,9673;10,194706;10,19679;;;
347989,159;10,194426;10,191694;;;
347999,3582;10,197067;10,19918;;;
348009,5521;10,196135;10,193941;;;
348019,7473;10,194223;10,195225;;;
348029,9424;10,194268;10,195012;;;
348040,1355;10,194259;10,193113;;;
348050,3301;10,194592;10,194628;;;
348060,5265;10,194265;10,196372;;;
348070,7195;10,194123;10,193016;;;
348080,9127;10,194219;10,193205;;;
348091,1089;10,194101;10,196245;;;
348101,3035;11,046381;10,194573;;;
348111,4981;9,343811;10,19456;;;
348121,692;10,194104;10,193984;;;
348131,8858;10,194201;10,193786;;;
348142,0812;10,194155;10,195328;;;
348152,2744;10,778929;10,193261;;;
348162,4693;9,608977;10,194903;;;
348172,6645;10,196276;10,195156;;;
348182,8612;10,19417;10,196668;;;
348193,057;10,19664;10,195811;;;
348203,2508;10,558637;10,193811;;;
348213,4441;9,829999;10,193369;;;
348223,6394;10,194144;10,195214;;;
348233,8342;10,19473;10,194878;;;
348244,0275;10,194138;10,193216;;;
348254,2217;10,300609;10,194287;;;
348264,4159;10,087693;10,194169;;;
348274,6125;10,194229;10,196636;;;
348284,8084;10,196698;10,195901;;;
348295,0015;10,194379;10,193064;;;
348305,1959;10,194289;10,194375;;;
348315,3899;10,194167;10,194053;;;
348325,5846;10,194525;10,194675;;;
348335,779;10,194176;10,194385;;;
348345,9773;10,194159;10,19835;;;
348356,1687;10,194175;10,191374;;;
348366,3642;10,194321;10,195482;;;
348376,5585;10,196502;10,194287;;;
348386,7547;10,194424;10,196234;;;
348396,9481;10,194101;10,193337;;;
348407,1422;10,19419;10,19419;;;
348417,3365;10,194788;10,194209;;;
348427,5307;10,194335;10,194289;;;
348437,7296;10,194257;10,198859;;;
348447,92;10,194201;10,190408;;;
348458,1158;10,194097;10,195792;;;
348468,3131;11,083094;10,197337;;;
348478,5075;9,307534;10,194331;;;
348488,6986;10,194142;10,19108;;;
348498,8927;10,194185;10,194129;;;
348509,0874;10,194513;10,194731;;;
348519,2822;10,821036;10,194763;;;
348529,4783;9,567305;10,196121;;;
348539,6707;10,194344;10,192359;;;
348549,8684;10,194889;10,197781;;;
348560,0632;10,196302;10,194772;;;
348570,256;10,58755;10,192829;;;
348580,4563;9,800831;10,200282;;;
348590,6445;10,194165;10,188148;;;
348600,8415;10,19443;10,196984;;;
348611,0341;10,19419;10,192689;;;
348621,2319;10,326064;10,197777;;;
348631,4581;10,062286;10,226204;;;
348641,6481;10,194266;10,189966;;;
348651,8132;10,196777;10,165113;;;
348662,0076;10,194447;10,194362;;;
348672,2024;10,194492;10,194836;;;
348682,3968;10,194447;10,194363;;;
348692,592;10,194289;10,195201;;;
348702,7868;10,194305;10,194838;;;
348712,9927;10,194271;10,205898;;;
348723,1751;10,195203;10,182435;;;
348733,3795;10,194386;10,204395;;;
348743,5658;10,195292;10,186274;;;
348753,7604;10,194388;10,194579;;;
348763,9541;10,194341;10,193674;;;
348774,148;10,194206;10,193946;;;
348784,3437;10,194392;10,195673;;;
348794,5371;10,194333;10,193391;;;
348804,7346;10,194307;10,197542;;;
348814,9279;10,195319;10,193262;;;
348825,123;10,194227;10,195158;;;
348835,3176;10,195281;10,194524;;;
348845,5107;10,194189;10,193121;;;
348855,709;10,19424;10,198343;;;
348865,9002;10,194188;10,191187;;;
348876,0947;10,194144;10,19448;;;
348886,2885;10,855784;10,193786;;;
348896,488;9,53321;10,199548;;;
348906,6791;10,195059;10,191043;;;
348916,8734;10,194252;10,194347;;;
348927,0689;10,195739;10,195533;;;
348937,2632;10,61791;10,194262;;;
348947,4711;9,770719;10,207859;;;
348957,6516;10,194369;10,180512;;;
348967,8455;10,194144;10,193937;;;
348978,0408;10,194081;10,195323;;;
348988,237;10,356887;10,196156;;;
348998,4292;10,032438;10,192213;;;
349008,6254;10,19422;10,196213;;;
349018,8216;10,195249;10,196197;;;
349029,0128;10,194119;10,191154;;;
349039,2071;10,194109;10,194365;;;
349049,4026;10,194253;10,195504;;;
349059,597;10,194387;10,194368;;;
349069,7901;10,19419;10,193143;;;
349079,9885;10,194088;10,198319;;;
349090,1806;10,194913;10,192113;;;
349100,3761;10,1946;10,195488;;;
349110,5698;10,195628;10,193769;;;
349120,766;10,194368;10,19615;;;
349130,9611;10,196015;10,19509;;;
349141,1554;10,194072;10,194319;;;
349151,3497;10,19409;10,194286;;;
349161,5427;10,194115;10,19298;;;
349171,7394;10,194137;10,196746;;;
349181,9333;10,195255;10,193868;;;
349192,1293;10,194439;10,196038;;;
349202,3223;10,195312;10,192979;;;
349212,5165;10,194162;10,194257;;;
349222,7114;10,194079;10,19487;;;
349232,9094;10,194097;10,19802;;;
349243,1005;10,194139;10,191102;;;
349253,2938;10,875326;10,193218;;;
349263,4929;9,51355;10,199106;;;
349273,6847;10,195327;10,191851;;;
349283,8798;10,194165;10,195078;;;
349294,0738;10,195493;10,193957;;;
349304,2682;10,640425;10,194399;;;
349314,4803;9,748308;10,212185;;;
349324,6579;10,194163;10,177567;;;
349334,8507;10,194165;10,192821;;;
349345,045;10,194094;10,194262;;;
349355,2427;10,37778;10,197762;;;
349365,4354;10,011293;10,192673;;;
349375,6297;10,194356;10,194289;;;
349385,8252;10,195339;10,195513;;;
349396,0182;10,194078;10,193015;;;
349406,214;10,195928;10,195739;;;
349416,4092;10,193913;10,19523;;;
349426,6036;10,194142;10,194384;;;
349436,7969;10,194358;10,193355;;;
349446,9939;10,194237;10,196937;;;
349457,1872;10,194819;10,193337;;;
349467,3824;10,194312;10,195179;;;
349477,576;10,195251;10,193561;;;
349487,7703;10,194339;10,194356;;;
349497,9668;10,194317;10,196472;;;
349508,1599;10,194273;10,193117;;;
349518,354;10,194106;10,194105;;;
349528,5496;10,194105;10,195627;;;
349538,7442;10,194139;10,194571;;;
349548,9373;10,194949;10,193131;;;
349559,1332;10,19431;10,195817;;;
349569,3291;10,195326;10,195908;;;
349579,5233;10,196906;10,194222;;;
349589,7184;10,194131;10,195065;;;
349599,9125;10,194213;10,194131;;;
349610,1087;10,194338;10,196179;;;
349620,3006;10,912342;10,19189;;;
349630,4957;9,476131;10,195161;;;
349640,6909;10,194887;10,195171;;;
349650,8844;10,194249;10,193493;;;
349661,0802;10,195717;10,195817;;;
349671,2745;10,674466;10,194277;;;
349681,4769;9,714439;10,20239;;;
349691,6641;10,194406;10,187246;;;
349701,858;10,19472;10,193914;;;
349712,0522;10,194156;10,194158;;;
349722,2526;10,421229;10,200373;;;
349732,4421;9,968;10,189597;;;
349742,6372;10,194155;10,195062;;;
349752,832;10,195651;10,194787;;;
349763,0273;10,194367;10,195286;;;
349773,2234;10,19424;10,196128;;;
349783,4149;10,194234;10,191441;;;
349793,61;10,195038;10,195105;;;
349803,8057;10,194249;10,195706;;;
349814,0009;10,194335;10,195212;;;
349824,1942;10,194982;10,193372;;;
349834,3896;10,194255;10,195317;;;
349844,5838;10,195673;10,194269;;;
349854,7788;10,194325;10,195003;;;
349864,9731;10,194189;10,194275;;;
349875,1665;10,194162;10,193404;;;
349885,3616;10,194891;10,195128;;;
349895,5568;10,194265;10,195192;;;
349905,7531;10,194097;10,19628;;;
349915,9459;10,195671;10,192817;;;
349926,141;10,194735;10,195101;;;
349936,3368;10,194622;10,195723;;;
349946,5297;10,19438;10,192939;;;
349956,7241;10,194181;10,194407;;;
349966,9184;10,194259;10,194269;;;
349977,1142;10,194625;10,195801;;;
349987,3073;10,950229;10,19311;;;
349997,5035;9,438013;10,19626;;;
350007,6975;10,195806;10,193958;;;
350017,8931;10,194677;10,195592;;;
350028,0885;10,194346;10,195365;;;
350038,282;10,709688;10,19355;;;
350048,4755;9,679136;10,193505;;;
350058,6705;10,194182;10,194982;;;
350068,8652;10,19434;10,194731;;;
350079,0589;10,194136;10,193699;;;
350089,2548;10,452716;10,195896;;;
350099,449;9,937921;10,194207;;;
350109,6442;10,194118;10,195162;;;
350119,8374;10,194062;10,193249;;;
350130,0316;10,194074;10,194118;;;
350140,2269;10,341475;10,195309;;;
350150,421;10,046853;10,194169;;;
350160,615;10,194884;10,193972;;;
350170,8092;10,194098;10,194182;;;
350181,0058;10,19415;10,196655;;;
350191,2018;10,195704;10,195923;;;
350201,3945;10,194814;10,192782;;;
350211,589;10,194723;10,194442;;;
350221,784;10,194543;10,195023;;;
350231,9789;10,194429;10,194921;;;
350242,1722;10,194234;10,193271;;;
350252,3665;10,194158;10,19429;;;
350262,5612;10,194135;10,194677;;;
350272,758;10,194226;10,196845;;;
350282,952;10,196053;10,193951;;;
350293,1431;10,19457;10,191175;;;
350303,3407;10,193953;10,197511;;;
350313,535;10,194253;10,194388;;;
350323,7297;10,194136;10,194638;;;
350333,9225;10,194152;10,192838;;;
350344,1183;10,194748;10,195739;;;
350354,3125;10,965894;10,194214;;;
350364,5601;9,422397;10,247608;;;
350374,7024;10,195449;10,14234;;;
350384,8966;10,195114;10,194137;;;
350395,0911;10,194215;10,19455;;;
350405,2872;10,725195;10,196087;;;
350415,4857;9,663545;10,198493;;;
350425,6741;10,194259;10,188409;;;
350435,8686;10,194393;10,194469;;;
350446,0637;10,194223;10,195131;;;
350456,2594;10,46843;10,195701;;;
350466,4539;9,921784;10,194466;;;
350476,6489;10,194506;10,195018;;;
350486,8629;10,194225;10,213985;;;
350497,0372;10,194054;10,174376;;;
350507,2307;10,536501;10,193419;;;
350517,425;9,851965;10,19435;;;
350527,6219;10,194708;10,19688;;;
350537,8145;10,194258;10,1926;;;
350548,0101;10,19416;10,195599;;;
350558,205;10,195511;10,194956;;;
350568,401;10,194997;10,195973;;;
350578,5933;10,194352;10,192306;;;
350588,7878;10,194279;10,194432;;;
350598,9827;10,194322;10,1949;;;
350609,1777;10,194213;10,195093;;;
350619,3722;10,194428;10,194421;;;
350629,5659;10,194233;10,193752;;;
350639,7614;10,19409;10,195433;;;
350649,9548;10,195429;10,19345;;;
350660,1509;10,194826;10,196071;;;
350670,3463;10,194431;10,195462;;;
350680,5384;10,19416;10,192101;;;
350690,7335;10,194339;10,195084;;;
350700,9283;10,194241;10,194822;;;
350711,1221;10,194846;10,193769;;;
350721,3165;10,983112;10,194338;;;
350731,5126;9,405184;10,196123;;;
350741,7075;10,195678;10,194879;;;
350751,901;10,194751;10,193583;;;
350762,0957;10,194267;10,194636;;;
350772,2899;10,74137;10,194262;;;
350782,4851;9,647107;10,195125;;;
350792,6786;10,194213;10,193505;;;
350802,8731;10,194688;10,194574;;;
350813,0676;10,194221;10,194472;;;
350823,2654;10,486311;10,197794;;;
350833,4584;9,903855;10,192993;;;
350843,6538;10,194536;10,195391;;;
350853,8475;10,194151;10,193758;;;
350864,0424;10,194149;10,19488;;;
350874,2351;10,721519;10,192664;;;
350884,4293;9,66679;10,194259;;;
350894,6258;10,194814;10,196484;;;
350904,8183;10,194043;10,192466;;;
350915,0149;10,194089;10,196575;;;
350925,2095;10,195697;10,194601;;;
350935,4048;10,194908;10,195314;;;
350945,6017;10,194513;10,19692;;;
350955,7933;10,194261;10,191621;;;
350965,9867;10,194266;10,19339;;;
350976,181;10,194263;10,194288;;;
350986,3765;10,194575;10,195479;;;
350996,5707;10,194242;10,194241;;;
351006,7663;10,194114;10,19556;;;
351016,9609;10,195561;10,19461;;;
351027,1554;10,194652;10,194464;;;
351037,3499;10,194331;10,194518;;;
351047,5431;10,194182;10,193202;;;
351057,7385;10,19421;10,19543;;;
351067,9329;10,194414;10,194434;;;
351078,1334;10,194636;10,200451;;;
351088,3207;10,998599;10,187352;;;
351098,5171;9,389589;10,196391;;;
351108,7118;10,19551;10,19468;;;
351118,9087;10,194697;10,196869;;;
351129,1002;10,194691;10,191498;;;
351139,2972;10,757523;10,197003;;;
351149,4936;9,633668;10,19638;;;
351159,6911;10,194231;10,197497;;;
351169,8806;10,194293;10,189517;;;
351180,0754;10,194236;10,194824;;;
351190,2713;10,522792;10,195847;;;
351200,4692;9,86753;10,197962;;;
351210,6591;10,1942;10,18991;;;
351220,8556;10,194076;10,19643;;;
351231,0478;10,194121;10,192263;;;
351241,2419;11,101683;10,194039;;;
351251,4372;9,286692;10,195365;;;
351261,6316;10,194079;10,194354;;;
351271,8256;10,194419;10,194066;;;
351282,0237;10,19408;10,198081;;;
351292,216;10,195974;10,19224;;;
351302,4103;10,194163;10,194369;;;
351312,6046;10,194171;10,194301;;;
351322,7989;10,19432;10,194294;;;
351332,9934;10,194391;10,194426;;;
351343,1883;10,194395;10,194978;;;
351353,3824;10,194273;10,19405;;;
351363,5759;10,194231;10,19355;;;
351373,7715;10,194261;10,195613;;;
351383,9659;10,195925;10,194398;;;
351394,161;10,194155;10,195086;;;
351404,3551;10,194206;10,194045;;;
351414,5506;10,194126;10,195487;;;
351424,7429;10,194118;10,192366;;;
351434,937;10,194219;10,194067;;;
351445,132;10,194473;10,194959;;;
351455,3296;11,022379;10,197658;;;
351465,5236;9,366418;10,194001;;;
351475,7169;10,195228;10,193263;;;
351485,9106;10,194691;10,193714;;;
351496,1061;10,194235;10,195552;;;
351506,3005;10,774128;10,194313;;;
351516,4942;9,614311;10,193783;;;
351526,6881;10,194476;10,193845;;;
351536,8839;10,194537;10,195806;;;
351547,078;10,194171;10,194108;;;
351557,2739;10,518865;10,195948;;;
351567,4672;9,870969;10,193264;;;
351577,66;10,194983;10,192822;;;
351587,8575;10,194434;10,197453;;;
351598,0517;10,194115;10,194214;;;
351608,2452;11,127589;10,193506;;;
351618,4405;9,260714;10,195334;;;
351628,6352;10,194568;10,194629;;;
351638,8297;10,194392;10,194515;;;
351649,0254;10,194259;10,195703;;;
351659,22;10,195928;10,194575;;;
351669,4156;10,194409;10,195648;;;
351679,6089;10,194083;10,19334;;;
351689,803;10,194182;10,194079;;;
351699,9965;10,194414;10,193448;;;
351710,1915;10,194285;10,194988;;;
351720,3856;10,19453;10,194101;;;
351730,5796;10,194204;10,194011;;;
351740,7761;10,194088;10,196534;;;
351750,9716;10,195459;10,195497;;;
351761,1647;10,194762;10,193118;;;
351771,3596;10,194605;10,194888;;;
351781,5532;10,194084;10,193565;;;
351791,7481;10,194097;10,194922;;;
351801,9426;10,194045;10,194475;;;
351812,1377;10,195025;10,195141;;;
351822,3319;11,034707;10,194139;;;
351832,5303;9,353961;10,198417;;;
351842,7227;10,195956;10,192413;;;
351852,916;10,194452;10,193281;;;
351863,1111;10,194248;10,195111;;;
351873,3062;10,793723;10,195095;;;
351883,5002;9,594913;10,194045;;;
351893,6939;10,194393;10,193641;;;
351903,8894;10,194443;10,195575;;;
351914,0827;10,194296;10,193257;;;
351924,279;10,538125;10,196321;;;
351934,4732;9,852159;10,19416;;;
351944,6684;10,19437;10,195206;;;
351954,8622;10,194399;10,19379;;;
351965,0565;10,194311;10,19436;;;
351975,2506;10,298891;10,194104;;;
351985,4459;10,089392;10,195222;;;
351995,6466;10,194371;10,200733;;;
352005,8344;10,194117;10,187788;;;
352016,0302;10,194208;10,195812;;;
352026,2258;10,196191;10,195619;;;
352036,4204;10,194982;10,194576;;;
352046,615;10,194104;10,194581;;;
352056,8091;10,194211;10,194099;;;
352067,0025;10,194342;10,19341;;;
352077,1973;10,194535;10,194798;;;
352087,393;10,194423;10,195774;;;
352097,5861;10,19432;10,193091;;;
352107,7893;10,1941;10,20314;;;
352117,9761;10,196023;10,186847;;;
352128,1729;10,194369;10,196815;;;
352138,3661;10,194306;10,193175;;;
352148,5594;10,194361;10,193322;;;
352158,7537;10,194271;10,194276;;;
352168,9488;10,194116;10,195042;;;
352179,1429;10,194096;10,194178;;;
352189,3365;11,053352;10,193557;;;
352199,564;9,335055;10,22755;;;
352209,7265;10,194997;10,162462;;;
352219,9228;10,195052;10,196305;;;
352230,1182;10,196031;10,19544;;;
352240,3126;10,826365;10,194317;;;
352250,5076;9,562575;10,195035;;;
352260,7009;10,194424;10,193261;;;
352270,897;10,196207;10,196154;;;
352281,0928;10,194241;10,195744;;;
352291,2885;10,589733;10,195732;;;
352301,4831;9,800908;10,194577;;;
352311,6787;10,19446;10,19564;;;
352321,8751;10,196265;10,196364;;;
352332,0688;10,194319;10,193739;;;
352342,2622;10,370878;10,19339;;;
352352,4563;10,017827;10,194068;;;
352362,6975;10,194147;10,241214;;;
352372,8481;10,195031;10,150606;;;
352383,0414;10,194199;10,193324;;;
352393,2363;10,195155;10,194902;;;
352403,4295;10,19427;10,193197;;;
352413,6265;10,194184;10,196995;;;
352423,8196;10,194185;10,193058;;;
352434,0132;10,194474;10,193638;;;
352444,2074;10,194266;10,194238;;;
352454,4058;10,194519;10,198412;;;
352464,5971;10,195288;10,19122;;;
352474,7932;10,194367;10,196086;;;
352484,9873;10,195574;10,194163;;;
352495,1813;10,194263;10,193994;;;
352505,3757;10,194082;10,194344;;;
352515,5696;10,194095;10,193966;;;
352525,7655;10,194286;10,195923;;;
352535,9586;10,19438;10,193053;;;
352546,1565;10,194176;10,197952;;;
352556,3488;10,19506;10,192256;;;
352566,5444;10,194277;10,195609;;;
352576,738;10,195209;10,193543;;;
352586,9335;10,194398;10,195547;;;
352597,1288;10,194145;10,195276;;;
352607,3221;10,880763;10,19329;;;
352617,5155;9,507799;10,193384;;;
352627,7122;10,19425;10,196742;;;
352637,9076;10,194222;10,195383;;;
352648,0999;10,19493;10,192301;;;
352658,2948;10,630809;10,194908;;;
352668,4916;9,7593;10,196817;;;
352678,6835;10,194339;10,191906;;;
352688,8779;10,194254;10,194413;;;
352699,0723;10,194151;10,194398;;;
352709,2725;10,383866;10,200228;;;
352719,4639;10,00757;10,191365;;;
352729,6596;10,194286;10,195719;;;
352739,8538;10,194367;10,194194;;;
352750,049;10,194185;10,195149;;;
352760,2432;10,19532;10,194232;;;
352770,4369;10,194085;10,193727;;;
352780,6315;10,194032;10,194579;;;
352790,8271;10,194205;10,195571;;;
352801,0192;10,194152;10,192109;;;
352811,2135;10,194141;10,194345;;;
352821,4107;10,194388;10,197159;;;
352831,6032;10,195648;10,192529;;;
352841,799;10,194334;10,195725;;;
352851,9933;10,195173;10,194327;;;
352862,1876;10,19427;10,194332;;;
352872,3827;10,194312;10,195115;;;
352882,5836;10,194144;10,200902;;;
352892,7713;10,194305;10,187673;;;
352902,9659;10,194188;10,194636;;;
352913,1618;10,194175;10,195909;;;
352923,357;10,194857;10,19516;;;
352933,5494;10,194291;10,192349;;;
352943,7438;10,195135;10,194422;;;
352953,9379;10,194169;10,194169;;;
352964,1334;10,194267;10,195425;;;
352974,3277;10,905581;10,194289;;;
352984,5236;9,484684;10,195914;;;
352994,7182;10,193903;10,194576;;;
353004,9164;10,194295;10,198273;;;
353015,1061;10,194946;10,189698;;;
353025,303;10,665172;10,19686;;;
353035,4971;9,724452;10,1941;;;
353045,6926;10,194202;10,195568;;;
353055,8846;10,1942;10,191908;;;
353066,0796;10,194134;10,195061;;;
353076,2739;10,413142;10,194325;;;
353086,468;9,975391;10,194059;;;
353096,6638;10,194302;10,195796;;;
353106,8566;10,194692;10,192821;;;
353117,052;10,194172;10,195359;;;
353127,2473;10,195251;10,195359;;;
353137,4405;10,194212;10,193149;;;
353147,6357;10,194083;10,195184;;;
353157,8302;10,194157;10,194576;;;
353168,0234;10,194081;10,193159;;;
353178,2175;10,194201;10,194125;;;
353188,4159;10,194269;10,198392;;;
353198,6079;10,195052;10,191942;;;
353208,8043;10,194574;10,196445;;;
353218,9972;10,19552;10,192886;;;
353229,1919;10,194211;10,194739;;;
353239,3865;10,194189;10,194517;;;
353249,5799;10,194209;10,193476;;;
353259,7745;10,194127;10,194619;;;
353269,9696;10,194294;10,195048;;;
353280,1671;10,194197;10,197535;;;
353290,3577;10,194906;10,190566;;;
353300,5544;10,194375;10,196739;;;
353310,7475;10,195247;10,193105;;;
353320,9465;10,194132;10,198929;;;
353331,1365;10,194169;10,19001;;;
353341,3346;10,912297;10,198107;;;
353351,5249;9,476233;10,190287;;;
353361,7194;10,194185;10,194509;;;
353371,9157;10,19447;10,196366;;;
353382,1099;10,194925;10,19416;;;
353392,3062;10,665327;10,196324;;;
353402,4997;9,724781;10,193496;;;
353412,6937;10,194089;10,193974;;;
353422,8887;10,194175;10,194966;;;
353433,082;10,194151;10,193286;;;
353443,2766;10,410904;10,194686;;;
353453,4709;9,977506;10,19429;;;
353463,6634;10,194345;10,192468;;;
353473,8588;10,1941;10,195394;;;
353484,0559;10,194047;10,197152;;;
353494,2499;10,196029;10,193963;;;
353504,4408;10,194151;10,190878;;;
353514,6371;10,193879;10,196364;;;
353524,8324;10,19407;10,195265;;;
