1582804252779070300;1459
1582804262778643600;1506
1582804272781288300;1502
1582804282781153400;1534
1582804292780620300;1600
1582804302779344000;1527
1582804312780322100;1596
1582804322783039400;1626
1582804332782005400;1457
1582804342781497300;1610
1582804352782748700;1607
1582804363284891300;1613
1582804373275675100;1524
1582804383283741300;1487
1582804393284708700;1609
1582804403285097300;1573
1582804413286797300;1489
1582804423285072300;1555
1582804433272725600;1552
1582804443285748800;1488
1582804453286350900;1643
1582804463285321100;1635
1582804473278557000;1474
1582804483786561500;1570
1582804493788817800;1533
1582804503790634300;1459
1582804513789263900;1639
1582804523782421000;1605
1582804533789979600;1644
1582804543790598900;1643
1582804553791003500;1459
1582804563789062400;1586
1582804573793106500;1566
1582804583792104500;1544
1582804593792577400;1502
1582804604292605700;1488
1582804614291949600;1637
1582804624291924500;1517
1582804634288050000;1645
1582804644293083200;1470
1582804654292999200;1578
1582804664296790800;1519
1582804674297751500;1472
1582804684293871400;1528
1582804694297770200;1456
1582804704297258900;1584
1582804714298463500;1631
1582804724795019000;1585
1582804734797498500;1635
1582804744799109900;1449
1582804754799965600;1616
1582804764799672300;1454
1582804774799476100;1519
1582804784799108700;1456
1582804794801507200;1633
1582804804801114700;1520
1582804814800533400;1497
1582804824800401300;1646
1582804834801432300;1456
1582804845303103700;1520
1582804855304111300;1570
1582804865303659500;1447
1582804875302588900;1639
1582804885293362700;1447
1582804895304501800;1472
1582804905304457400;1637
1582804915305049300;1460
1582804925304154300;1514
1582804935304515700;1519
1582804945307298200;1556
1582804955306521500;1616
1582804965807867600;1582
1582804975807343200;1625
1582804985807376100;1584
1582804995807628500;1617
1582805005809069600;1597
1582805015807881200;1452
1582805025807168200;1451
1582805035807604400;1465
1582805045808570900;1467
1582805055810757700;1631
1582805065811736600;1632
1582805075804629900;1452
1582805086310355800;1635
1582805096310416500;1521
1582805106311318300;1511
1582805116301876500;1560
1582805126314632300;1618
1582805136311497500;1477
1582805146310744500;1613
1582805156314355100;1517
1582805166313993400;1505
1582805176313821000;1623
1582805186315586300;1464
1582805196313460800;1627
1582805206814713100;1481
1582805216816001200;1498
1582805226815615100;1440
1582805236816407000;1499
1582805246816264500;1535
1582805256819660600;1626
1582805266816966700;1567
1582805276819631200;1520
1582805286819903400;1517
1582805296821214800;1488
1582805306819981400;1451
1582805316819213200;1534
1582805327322667800;1627
1582805337321726400;1443
1582805347323057400;1508
1582805357323726800;1518
1582805367324205700;1522
1582805377321283500;1623
1582805387324289700;1436
1582805397321351500;1495
1582805407323797200;1585
1582805417324109700;1598
1582805427323077500;1504
1582805437319929600;1615
1582805447825251900;1456
1582805457824840000;1517
1582805467827326900;1570
1582805477825369400;1598
1582805487826464800;1456
1582805497826208500;1514
1582805507827531800;1458
1582805517829788900;1575
1582805527829367200;1489
1582805537830770600;1583
1582805547830956400;1429
1582805557829609900;1437
1582805568329360100;1487
1582805578332287600;1468
1582805588331145300;1627
1582805598331608700;1424
1582805608331934900;1431
1582805618333860900;1476
1582805628333786800;1600
1582805638334449700;1617
1582805648332829100;1622
1582805658331856400;1488
1582805668335689900;1472
1582805678334362900;1520
1582805688836084200;1584
1582805698833541900;1431
1582805708837383100;1616
1582805718837118800;1595
1582805728838397100;1527
1582805738835643900;1486
1582805748838300000;1596
1582805758837417700;1614
1582805768832852000;1515
1582805778826247100;1520
1582805788838781200;1475
1582805798840310400;1430
1582805809339622700;1547
1582805819340670600;1436
1582805829342452000;1460
1582805839339084000;1612
1582805849342274700;1600
1582805859341081100;1440
1582805869342888000;1600
1582805879343635800;1520
1582805889342537500;1611
1582805899342652500;1589
1582805909342107400;1567
1582805919341668000;1496
1582805929846188700;1606
1582805939844511300;1477
1582805949845707000;1430
1582805959846561000;1476
1582805969847590400;1597
1582805979846394300;1524
1582805989834130300;1543
1582805999847324800;1440
1582806009847391200;1615
1582806019848042400;1482
1582806029848882000;1469
1582806039849249600;1499
1582806050348290900;1565
1582806060346114300;1487
1582806070349402100;1491
1582806080349040600;1595
1582806090349939200;1579
1582806100349730600;1431
1582806110351447800;1605
1582806120352756300;1461
1582806130344936000;1467
1582806140353903400;1605
1582806150354362500;1465
1582806160353935600;1452
1582806170854592800;1487
1582806180855810600;1427
1582806190852994600;1425
1582806200856546800;1459
1582806210855881700;1535
1582806220854989300;1591
1582806230857505500;1428
1582806240855175900;1438
1582806250857034500;1562
1582806260858765000;1424
1582806270857837900;1526
1582806280856604100;1459
1582806291360151500;1524
1582806301359959600;1491
1582806311360748300;1569
1582806321361296200;1598
1582806331360957400;1609
1582806341361924800;1452
1582806351360769000;1530
1582806361350279900;1459
1582806371361056400;1459
1582806381361949700;1603
1582806391361031700;1438
1582806401360284700;1463
1582806411864504100;1614
1582806421850903400;1440
1582806431864347800;1456
1582806441865305300;1585
1582806451862885200;1464
1582806461865657100;1589
1582806471865889800;1535
1582806481865991800;1607
1582806491867062800;1418
1582806501867656400;1600
1582806511865362200;1558
1582806521863662900;1421
1582806532365967000;1563
1582806542370199200;1557
1582806552367212200;1424
1582806562368925800;1600
1582806572369813200;1589
1582806582371394800;1471
1582806592371664000;1530
1582806602371357500;1509
1582806612370218400;1466
1582806622369799600;1583
1582806632373136700;1565
1582806642373503500;1471
1582806652872980500;1479
1582806662871441700;1590
1582806672872725600;1499
1582806682873872700;1507
1582806692875700700;1546
1582806702873951200;1603
1582806712876553500;1441
1582806722876757300;1577
1582806732876528000;1602
1582806742874319400;1440
1582806752869466200;1550
1582806762877340900;1569
1582806773375441700;1435
1582806783379201000;1518
1582806793377926400;1457
1582806803377386600;1595
1582806813380417200;1469
1582806823377132700;1414
1582806833379901800;1593
1582806843380141400;1496
1582806853380473800;1525
1582806863382465500;1563
1582806873381121600;1597
1582806883381751800;1427
1582806893882453500;1489
1582806903883731200;1600
